Voltage,AC_Geyser_Load,Fridge_WashingMachine_Load,Microwave_Oven_Load,Fan_Light_Load,AC_Current,Fridge_Current,Fan_Current
243.25,0.0,1.0,0.0,60.5,0.0,0.29,15.71
243.36,0.0,0.0,0.0,60.17,0.0,0.0,15.61
243.18,0.0,0.0,0.0,59.67,0.0,0.0,15.5
241.48,0.0,0.0,29.0,50.0,0.0,0.0,13.08
241.22,0.0,0.0,40.0,33.9,0.0,0.0,8.88
240.52,0.0,0.0,39.0,36.07,0.0,0.0,9.47
237.39,0.0,0.0,39.0,58.7,0.0,0.0,15.62
238.42,0.0,0.0,38.0,60.2,0.0,0.0,15.95
238.31,0.0,0.0,39.0,68.1,0.0,0.0,18.05
238.6,0.0,0.0,39.0,58.7,0.0,0.0,15.54
239.75,0.0,0.0,39.0,38.5,0.0,0.0,10.14
239.65,0.0,0.0,39.0,35.57,0.0,0.0,9.37
240.19,0.0,0.0,40.0,34.87,0.0,0.0,9.17
240.91,0.0,0.0,39.0,36.23,0.0,0.0,9.5
241.57,0.0,0.0,40.0,35.73,0.0,0.0,9.34
242.17,0.0,0.0,38.0,33.93,0.0,0.0,8.85
244.75,0.0,0.0,2.0,35.33,0.0,0.0,9.12
243.46,0.0,0.0,28.0,38.67,0.0,0.0,10.03
242.18,0.0,0.0,40.0,34.6,0.0,0.0,9.02
242.88,0.0,0.0,40.0,34.47,0.0,0.0,8.96
242.56,0.0,0.0,40.0,34.43,0.0,0.0,8.97
242.01,0.0,0.0,40.0,34.13,0.0,0.0,8.91
244.09,0.0,0.0,6.0,32.1,0.0,0.0,8.31
243.93,0.0,0.0,1.0,35.9,0.0,0.0,9.3
241.57,0.0,0.0,36.0,36.17,0.0,0.0,9.46
243.03,0.0,0.0,3.0,35.8,0.0,0.0,9.3
241.27,0.0,0.0,8.0,37.23,0.0,0.0,9.75
239.31,0.0,0.0,40.0,33.5,0.0,0.0,8.84
239.79,0.0,0.0,39.0,33.5,0.0,0.0,8.82
240.58,0.0,0.0,40.0,32.83,0.0,0.0,8.62
239.02,0.0,0.0,68.0,34.8,0.0,0.0,9.2
238.49,0.0,0.0,77.0,32.0,0.0,0.0,8.47
238.81,0.0,0.0,76.0,19.3,0.0,0.0,5.1
241.98,0.0,0.0,30.0,19.53,0.0,0.0,5.1
243.68,0.0,0.0,2.0,21.9,0.0,0.0,5.68
244.18,0.0,0.0,2.0,21.23,0.0,0.0,5.49
242.33,0.0,0.0,30.0,22.23,0.0,0.0,5.79
241.82,0.0,0.0,41.0,20.4,0.0,0.0,5.33
242.3,0.0,0.0,38.0,18.97,0.0,0.0,4.94
244.71,0.0,0.0,2.0,20.8,0.0,0.0,5.37
244.16,0.0,0.0,8.0,23.7,0.0,0.0,6.13
242.21,0.0,0.0,41.0,21.63,0.0,0.0,5.64
240.84,0.0,0.0,58.0,22.87,0.0,0.0,6.0
241.18,0.0,0.0,41.0,21.57,0.0,0.0,5.65
241.34,0.0,0.0,40.0,21.23,0.0,0.0,5.56
242.65,0.0,0.0,12.0,22.77,0.0,0.0,5.93
241.03,0.0,0.0,40.0,21.7,0.0,0.0,5.69
241.24,0.0,0.0,39.0,22.83,0.0,0.0,5.98
239.72,0.0,0.0,62.0,22.87,0.0,0.0,6.02
239.4,0.0,0.0,77.0,20.73,0.0,0.0,5.47
238.94,0.0,0.0,76.0,20.5,0.0,0.0,5.42
240.51,0.0,0.0,41.0,19.17,0.0,0.0,5.03
239.73,0.0,0.0,39.0,20.67,0.0,0.0,5.44
239.42,0.0,0.0,39.0,20.07,0.0,0.0,5.29
240.32,0.0,0.0,7.0,17.07,0.0,0.0,4.49
238.95,0.0,0.0,1.0,18.67,0.0,0.0,4.93
239.73,0.0,0.0,0.0,19.6,0.0,0.0,5.16
240.64,0.0,0.0,2.0,18.1,0.0,0.0,4.75
241.05,0.0,0.0,0.0,21.73,0.0,0.0,5.69
241.43,0.0,0.0,1.0,20.8,0.0,0.0,5.44
240.95,0.0,0.0,0.0,22.83,0.0,0.0,5.99
240.38,0.0,0.0,0.0,24.77,0.0,0.0,6.51
240.31,0.0,0.0,1.0,22.67,0.0,0.0,5.96
239.97,0.0,0.0,0.0,22.7,0.0,0.0,5.97
239.79,0.0,0.0,1.0,21.67,0.0,0.0,5.71
239.75,0.0,0.0,0.0,22.63,0.0,0.0,5.96
239.62,0.0,0.0,1.0,21.6,0.0,0.0,5.69
239.35,0.0,0.0,0.0,22.53,0.0,0.0,5.95
238.97,0.0,0.0,1.0,20.63,0.0,0.0,5.45
238.98,0.0,0.0,0.0,20.03,0.0,0.0,5.29
238.83,0.0,0.0,1.0,19.5,0.0,0.0,5.16
238.61,0.0,0.0,0.0,20.43,0.0,0.0,5.41
239.21,0.0,0.0,1.0,18.5,0.0,0.0,4.88
239.52,0.0,0.0,0.0,19.67,0.0,0.0,5.19
239.67,0.0,0.0,1.0,18.7,0.0,0.0,4.93
239.54,0.0,0.0,0.0,20.37,0.0,0.0,5.37
239.99,0.0,0.0,1.0,20.57,0.0,0.0,5.41
239.4,0.0,0.0,0.0,21.4,0.0,0.0,5.65
240.13,0.0,0.0,1.0,20.47,0.0,0.0,5.38
240.02,0.0,0.0,0.0,21.43,0.0,0.0,5.64
240.04,0.0,0.0,1.0,20.4,0.0,0.0,5.37
239.67,0.0,0.0,0.0,21.3,0.0,0.0,5.61
240.65,0.0,0.0,1.0,20.43,0.0,0.0,5.36
240.02,0.0,0.0,0.0,21.3,0.0,0.0,5.6
239.33,0.0,0.0,1.0,20.23,0.0,0.0,5.34
239.73,0.0,0.0,0.0,21.23,0.0,0.0,5.59
239.99,0.0,0.0,1.0,20.27,0.0,0.0,5.33
239.91,0.0,0.0,0.0,21.3,0.0,0.0,5.61
239.89,0.0,0.0,0.0,21.37,0.0,0.0,5.63
240.29,0.0,0.0,1.0,18.93,0.0,0.0,4.98
239.68,0.0,0.0,0.0,19.7,0.0,0.0,5.19
240.23,0.0,0.0,1.0,18.77,0.0,0.0,4.93
240.68,0.0,0.0,0.0,19.87,0.0,0.0,5.21
241.31,0.0,0.0,1.0,18.93,0.0,0.0,4.96
240.53,0.0,0.0,0.0,22.1,0.0,0.0,5.8
238.87,19.0,0.0,1.0,24.2,5.3,0.0,6.4
238.61,18.0,0.0,0.0,31.67,5.03,0.0,8.38
238.66,17.0,0.0,1.0,31.5,4.75,0.0,8.34
238.18,18.0,0.0,0.0,33.6,5.04,0.0,8.91
237.1,17.0,0.0,1.0,34.7,4.78,0.0,9.24
236.61,18.0,0.0,0.0,42.83,5.07,0.0,11.43
236.43,17.0,0.0,1.0,37.17,4.79,0.0,9.93
237.08,17.0,0.0,0.0,38.07,4.78,0.0,10.14
237.61,17.0,0.0,1.0,40.2,4.77,0.0,10.69
237.84,18.0,0.0,0.0,40.3,5.05,0.0,10.7
237.86,17.0,0.0,1.0,41.07,4.76,0.0,10.9
235.07,17.0,0.0,0.0,85.03,4.82,0.0,22.85
235.43,17.0,0.0,0.0,85.07,4.81,0.0,22.82
238.12,18.0,0.0,0.0,52.73,5.04,0.0,13.99
240.61,17.0,0.0,0.0,38.07,4.71,0.0,9.99
239.94,18.0,0.0,0.0,32.77,5.0,0.0,8.62
238.96,17.0,0.0,0.0,31.1,4.74,0.0,8.22
239.29,18.0,0.0,0.0,32.47,5.01,0.0,8.57
238.81,17.0,0.0,0.0,33.07,4.75,0.0,8.75
238.82,18.0,0.0,0.0,31.37,5.02,0.0,8.3
239.26,17.0,0.0,0.0,32.5,4.74,0.0,8.58
239.13,18.0,0.0,0.0,31.43,5.02,0.0,8.3
239.31,17.0,0.0,0.0,32.47,4.74,0.0,8.57
238.7,18.0,0.0,0.0,31.13,5.03,0.0,8.24
239.54,17.0,0.0,0.0,24.83,4.73,0.0,6.55
238.36,18.0,0.0,0.0,23.43,5.03,0.0,6.21
238.37,17.0,0.0,0.0,24.43,4.75,0.0,6.47
238.12,18.0,0.0,0.0,23.33,5.04,0.0,6.19
239.5,17.0,0.0,0.0,24.67,4.73,0.0,6.5
240.3,18.0,0.0,0.0,23.83,4.99,0.0,6.26
240.96,18.0,0.0,0.0,23.37,4.98,0.0,6.12
241.32,17.0,0.0,0.0,23.6,4.7,0.0,6.18
241.35,18.0,0.0,0.0,22.6,4.97,0.0,5.91
240.91,18.0,0.0,0.0,22.5,4.98,0.0,5.9
240.62,18.0,0.0,0.0,22.4,4.99,0.0,5.88
240.79,18.0,0.0,0.0,22.43,4.98,0.0,5.88
240.36,17.0,0.0,0.0,23.33,4.72,0.0,6.13
241.53,3.0,0.0,0.0,21.87,0.83,0.0,5.72
242.37,0.0,0.0,0.0,24.4,0.0,0.0,6.36
242.8,0.0,1.0,0.0,26.53,0.0,0.29,6.9
242.21,0.0,1.0,0.0,32.37,0.0,0.29,8.44
241.65,0.0,2.0,0.0,31.27,0.0,0.58,8.17
241.32,0.0,1.0,0.0,32.2,0.0,0.29,8.43
240.58,0.0,1.0,0.0,32.07,0.0,0.29,8.42
239.73,0.0,2.0,0.0,30.87,0.0,0.59,8.13
239.34,0.0,1.0,0.0,31.77,0.0,0.29,8.38
238.88,0.0,2.0,0.0,30.63,0.0,0.59,8.1
239.23,0.0,1.0,0.0,31.7,0.0,0.3,8.37
239.36,0.0,1.0,0.0,31.73,0.0,0.29,8.37
238.65,0.0,2.0,0.0,30.5,0.0,0.59,8.07
239.72,0.0,1.0,0.0,30.63,0.0,0.29,8.07
240.16,0.0,1.0,0.0,30.7,0.0,0.29,8.07
240.18,0.0,2.0,0.0,30.63,0.0,0.59,8.06
239.47,0.0,1.0,0.0,32.53,0.0,0.29,8.58
240.01,0.0,1.0,0.0,32.57,0.0,0.29,8.57
239.87,0.0,2.0,0.0,31.5,0.0,0.59,8.29
240.38,0.0,1.0,0.0,33.47,0.0,0.29,8.79
240.27,0.0,1.0,0.0,32.8,0.0,0.29,8.62
241.02,0.0,1.0,0.0,33.07,0.0,0.29,8.66
241.5,0.0,2.0,0.0,32.4,0.0,0.58,8.47
241.34,0.0,1.0,0.0,32.97,0.0,0.29,8.63
241.61,0.0,1.0,0.0,32.93,0.0,0.29,8.61
241.05,0.0,1.0,0.0,32.77,0.0,0.29,8.59
240.14,0.0,1.0,0.0,32.73,0.0,0.29,8.61
239.9,0.0,2.0,0.0,34.5,0.0,0.59,9.08
239.79,0.0,0.0,0.0,38.27,0.0,0.0,10.08
240.51,0.0,1.0,0.0,33.87,0.0,0.29,8.89
240.19,0.0,1.0,0.0,32.53,0.0,0.29,8.55
239.24,0.0,8.0,0.0,32.77,0.0,2.36,8.65
237.41,0.0,38.0,0.0,25.97,0.0,11.3,6.91
237.48,0.0,38.0,0.0,25.87,0.0,11.3,6.88
236.95,0.0,38.0,0.0,25.53,0.0,11.32,6.81
236.82,0.0,38.0,0.0,25.5,0.0,11.33,6.8
238.3,0.0,38.0,0.0,26.4,0.0,11.26,7.0
239.67,0.0,39.0,0.0,26.2,0.0,11.49,6.9
239.58,0.0,39.0,0.0,26.43,0.0,11.49,6.97
239.2,0.0,38.0,0.0,27.9,0.0,11.21,7.37
239.14,0.0,39.0,0.0,26.8,0.0,11.51,7.08
239.38,0.0,39.0,0.0,26.93,0.0,11.5,7.11
238.76,0.0,38.0,0.0,27.67,0.0,11.23,7.32
238.83,0.0,39.0,0.0,26.73,0.0,11.53,7.07
239.08,0.0,32.0,0.0,24.53,0.0,9.45,6.48
241.56,0.0,1.0,0.0,27.63,0.0,0.29,7.22
241.43,0.0,2.0,0.0,26.6,0.0,0.58,6.96
241.02,0.0,0.0,0.0,27.87,0.0,0.0,7.3
241.43,0.0,1.0,0.0,26.7,0.0,0.29,6.98
241.65,0.0,1.0,0.0,25.8,0.0,0.29,6.74
241.55,0.0,1.0,0.0,25.93,0.0,0.29,6.78
241.91,0.0,1.0,0.0,27.47,0.0,0.29,7.17
241.83,0.0,2.0,0.0,27.33,0.0,0.58,7.14
241.36,0.0,1.0,0.0,28.03,0.0,0.29,7.34
240.86,0.0,1.0,0.0,27.53,0.0,0.29,7.22
240.69,0.0,1.0,0.0,27.47,0.0,0.29,7.21
237.88,0.0,0.0,0.0,27.47,0.0,0.0,7.29
238.66,0.0,1.0,0.0,27.1,0.0,0.3,7.17
240.64,0.0,1.0,0.0,27.43,0.0,0.29,7.2
240.03,0.0,2.0,0.0,26.63,0.0,0.59,7.01
240.2,0.0,1.0,0.0,27.63,0.0,0.29,7.27
239.23,0.0,1.0,0.0,27.17,0.0,0.3,7.17
239.37,0.0,5.0,0.0,27.1,0.0,1.47,7.15
240.35,0.0,5.0,0.0,27.3,0.0,1.47,7.17
241.52,0.0,4.0,0.0,27.4,0.0,1.17,7.17
240.9,0.0,5.0,0.0,24.93,0.0,1.47,6.54
241.94,0.0,4.0,0.0,25.53,0.0,1.17,6.67
242.39,0.0,0.0,0.0,25.8,0.0,0.0,6.72
241.75,0.0,0.0,0.0,22.3,0.0,0.0,5.83
242.35,0.0,0.0,0.0,16.57,0.0,0.0,4.32
242.36,0.0,0.0,0.0,15.97,0.0,0.0,4.16
242.11,0.0,0.0,0.0,15.93,0.0,0.0,4.16
242.18,0.0,0.0,0.0,15.93,0.0,0.0,4.16
241.65,0.0,0.0,0.0,15.87,0.0,0.0,4.15
241.83,0.0,0.0,0.0,15.9,0.0,0.0,4.15
241.61,0.0,0.0,0.0,15.9,0.0,0.0,4.16
240.45,0.0,0.0,0.0,17.27,0.0,0.0,4.54
241.62,0.0,0.0,0.0,17.23,0.0,0.0,4.5
242.04,0.0,0.0,0.0,17.3,0.0,0.0,4.51
242.99,0.0,0.0,0.0,17.4,0.0,0.0,4.52
242.95,0.0,0.0,0.0,17.37,0.0,0.0,4.51
242.89,0.0,0.0,0.0,17.33,0.0,0.0,4.51
243.2,0.0,0.0,0.0,17.37,0.0,0.0,4.51
242.7,0.0,0.0,0.0,17.27,0.0,0.0,4.49
242.39,0.0,0.0,0.0,17.2,0.0,0.0,4.48
243.07,0.0,0.0,0.0,17.0,0.0,0.0,4.42
242.72,0.0,0.0,0.0,16.1,0.0,0.0,4.19
241.92,0.0,0.0,0.0,17.4,0.0,0.0,4.54
241.64,0.0,0.0,0.0,17.8,0.0,0.0,4.65
242.18,0.0,0.0,0.0,17.77,0.0,0.0,4.63
241.8,0.0,0.0,0.0,17.7,0.0,0.0,4.62
242.58,0.0,0.0,0.0,17.77,0.0,0.0,4.63
242.42,0.0,0.0,0.0,17.73,0.0,0.0,4.62
242.01,0.0,0.0,0.0,17.63,0.0,0.0,4.6
242.23,0.0,0.0,0.0,17.67,0.0,0.0,4.61
242.38,0.0,0.0,0.0,17.63,0.0,0.0,4.59
242.36,0.0,0.0,0.0,17.63,0.0,0.0,4.6
242.98,0.0,0.0,0.0,17.7,0.0,0.0,4.6
242.05,0.0,0.0,0.0,22.6,0.0,0.0,5.9
241.74,0.0,0.0,0.0,23.07,0.0,0.0,6.03
241.08,0.0,0.0,0.0,23.0,0.0,0.0,6.03
241.79,0.0,0.0,0.0,23.13,0.0,0.0,6.04
242.34,0.0,0.0,0.0,23.2,0.0,0.0,6.05
241.93,0.0,0.0,0.0,23.13,0.0,0.0,6.04
241.67,0.0,0.0,0.0,23.0,0.0,0.0,6.01
241.01,0.0,0.0,0.0,22.87,0.0,0.0,5.99
241.17,0.0,0.0,0.0,22.9,0.0,0.0,6.0
241.46,0.0,0.0,0.0,22.93,0.0,0.0,6.0
241.5,0.0,0.0,0.0,22.9,0.0,0.0,5.99
241.67,0.0,0.0,0.0,22.93,0.0,0.0,5.99
242.69,0.0,0.0,0.0,23.1,0.0,0.0,6.01
243.32,0.0,0.0,0.0,23.27,0.0,0.0,6.04
243.21,0.0,0.0,0.0,23.27,0.0,0.0,6.04
242.16,0.0,0.0,0.0,24.43,0.0,0.0,6.37
241.15,0.0,0.0,0.0,24.2,0.0,0.0,6.34
240.72,0.0,0.0,0.0,24.13,0.0,0.0,6.33
240.64,0.0,0.0,0.0,24.1,0.0,0.0,6.33
240.59,0.0,0.0,0.0,24.07,0.0,0.0,6.32
241.63,0.0,0.0,0.0,26.97,0.0,0.0,7.05
241.77,0.0,0.0,0.0,26.87,0.0,0.0,7.02
242.09,0.0,0.0,0.0,26.83,0.0,0.0,7.0
241.93,0.0,0.0,0.0,26.77,0.0,0.0,6.99
240.79,0.0,0.0,0.0,26.5,0.0,0.0,6.95
240.79,0.0,0.0,0.0,27.83,0.0,0.0,7.3
241.68,0.0,0.0,0.0,27.33,0.0,0.0,7.14
241.75,0.0,0.0,0.0,25.77,0.0,0.0,6.73
242.32,0.0,0.0,0.0,27.3,0.0,0.0,7.12
242.27,0.0,0.0,0.0,30.5,0.0,0.0,7.95
242.07,0.0,0.0,0.0,29.5,0.0,0.0,7.7
242.65,0.0,0.0,0.0,26.93,0.0,0.0,7.01
243.14,0.0,0.0,0.0,27.23,0.0,0.0,7.07
242.53,0.0,0.0,0.0,26.93,0.0,0.0,7.01
240.83,0.0,0.0,0.0,33.17,0.0,0.0,8.7
241.61,0.0,0.0,0.0,31.43,0.0,0.0,8.22
241.61,0.0,0.0,0.0,25.8,0.0,0.0,6.74
241.56,0.0,0.0,0.0,25.77,0.0,0.0,6.74
241.88,0.0,0.0,0.0,25.77,0.0,0.0,6.73
240.51,11.0,0.0,0.0,41.3,3.05,0.0,10.85
239.39,18.0,0.0,0.0,48.33,5.01,0.0,12.75
239.87,18.0,0.0,0.0,37.67,5.0,0.0,9.92
242.1,19.0,0.0,0.0,25.17,5.23,0.0,6.57
240.48,17.0,0.0,0.0,46.77,4.71,0.0,12.28
240.02,18.0,0.0,0.0,51.93,5.0,0.0,13.67
241.7,18.0,0.0,0.0,30.47,4.96,0.0,7.96
241.98,18.0,0.0,0.0,23.73,4.96,0.0,6.19
242.85,18.0,0.0,0.0,23.3,4.94,0.0,6.06
243.24,18.0,0.0,0.0,23.4,4.93,0.0,6.08
242.64,18.0,0.0,0.0,24.03,4.95,0.0,6.26
243.1,19.0,0.0,0.0,23.57,5.21,0.0,6.12
242.85,18.0,0.0,0.0,24.5,4.94,0.0,6.37
242.37,18.0,0.0,0.0,24.33,4.95,0.0,6.34
242.67,18.0,0.0,0.0,24.4,4.94,0.0,6.35
241.43,18.0,0.0,0.0,24.0,4.97,0.0,6.28
241.41,17.0,0.0,0.0,23.9,4.69,0.0,6.25
241.1,18.0,0.0,0.0,22.33,4.98,0.0,5.85
241.25,18.0,1.0,0.0,22.63,4.97,0.29,5.93
241.63,18.0,1.0,0.0,22.83,4.97,0.29,5.97
242.7,18.0,1.0,0.0,23.1,4.94,0.29,6.01
242.58,18.0,2.0,0.0,20.97,4.95,0.58,5.46
242.19,18.0,1.0,0.0,21.83,4.95,0.29,5.69
242.54,18.0,2.0,0.0,20.93,4.95,0.58,5.45
242.12,18.0,1.0,0.0,21.8,4.96,0.29,5.69
241.81,18.0,1.0,0.0,21.73,4.96,0.29,5.68
241.5,18.0,2.0,0.0,20.63,4.97,0.58,5.4
241.25,17.0,1.0,0.0,22.53,4.7,0.29,5.9
240.91,18.0,2.0,0.0,20.43,4.98,0.59,5.36
240.3,18.0,1.0,0.0,21.27,4.99,0.29,5.59
241.19,18.0,1.0,0.0,21.5,4.98,0.29,5.63
241.29,18.0,2.0,0.0,20.63,4.97,0.59,5.4
241.62,17.0,1.0,0.0,22.63,4.69,0.29,5.92
241.47,18.0,2.0,0.0,20.57,4.97,0.58,5.38
241.47,18.0,1.0,0.0,21.53,4.97,0.29,5.63
242.32,18.0,1.0,0.0,21.9,4.95,0.29,5.71
242.38,18.0,2.0,0.0,20.77,4.95,0.58,5.41
242.08,18.0,1.0,0.0,23.53,4.96,0.29,6.14
241.77,18.0,1.0,0.0,23.33,4.96,0.29,6.1
240.99,18.0,1.0,0.0,23.03,4.98,0.29,6.04
239.81,17.0,2.0,0.0,22.67,4.73,0.59,5.97
239.51,18.0,1.0,0.0,22.53,5.01,0.29,5.94
239.06,17.0,1.0,0.0,23.37,4.74,0.3,6.17
238.59,18.0,1.0,0.0,22.2,5.03,0.3,5.88
238.62,17.0,2.0,0.0,23.0,4.75,0.59,6.09
238.94,18.0,0.0,0.0,23.43,5.02,0.0,6.19
238.45,17.0,0.0,0.0,24.37,4.75,0.0,6.45
238.27,18.0,0.0,0.0,24.0,5.04,0.0,6.36
238.54,17.0,2.0,0.0,28.1,4.75,0.59,7.44
236.99,17.0,32.0,0.0,27.4,4.78,9.53,7.3
237.32,17.0,33.0,0.0,21.3,4.78,9.82,5.67
236.64,18.0,31.0,0.0,23.2,5.07,9.25,6.19
235.97,17.0,35.0,0.0,21.03,4.8,10.47,5.63
235.62,17.0,28.0,0.0,32.23,4.81,8.39,8.64
234.76,17.0,35.0,1.0,30.67,4.83,10.52,8.25
235.3,17.0,35.0,1.0,24.8,4.82,10.5,6.66
236.51,17.0,36.0,1.0,21.07,4.79,10.74,5.63
236.85,17.0,36.0,1.0,21.27,4.79,10.73,5.67
237.14,17.0,36.0,1.0,21.7,4.78,10.72,5.78
236.98,17.0,36.0,2.0,20.33,4.78,10.72,5.42
238.01,18.0,36.0,1.0,21.17,5.04,10.68,5.62
238.54,17.0,36.0,1.0,22.2,4.75,10.65,5.88
237.88,18.0,37.0,1.0,20.07,5.04,10.98,5.33
238.34,17.0,36.0,1.0,22.03,4.76,10.66,5.84
237.64,17.0,36.0,2.0,20.97,4.77,10.69,5.57
237.95,18.0,31.0,1.0,19.6,5.04,9.2,5.2
238.22,17.0,18.0,13.0,25.47,4.76,5.33,6.75
236.45,17.0,36.0,38.0,20.7,4.79,10.75,5.53
236.98,17.0,26.0,38.0,20.37,4.78,7.74,5.43
236.8,18.0,23.0,38.0,20.87,5.07,6.86,5.57
235.59,17.0,32.0,37.0,20.03,4.81,9.59,5.37
236.52,17.0,17.0,38.0,22.87,4.79,5.07,6.11
234.39,17.0,35.0,37.0,22.57,4.84,10.54,6.08
234.66,16.0,26.0,37.0,22.43,4.55,7.82,6.04
235.58,17.0,20.0,37.0,23.0,4.81,5.99,6.17
234.19,17.0,26.0,37.0,27.13,4.84,7.84,7.32
234.36,17.0,27.0,33.0,25.5,4.84,8.13,6.87
235.42,17.0,18.0,36.0,23.43,4.81,5.4,6.29
239.05,18.0,27.0,1.0,21.9,5.02,7.97,5.79
239.02,17.0,19.0,1.0,24.17,4.74,5.61,6.39
236.12,17.0,27.0,1.0,21.17,4.8,8.07,5.66
236.46,17.0,17.0,2.0,24.0,4.79,5.07,6.41
235.84,17.0,31.0,1.0,23.23,4.81,9.28,6.22
237.75,18.0,8.0,1.0,23.23,5.05,2.38,6.17
237.9,17.0,3.0,1.0,24.7,4.76,0.89,6.56
238.48,17.0,4.0,1.0,23.1,4.75,1.18,6.12
237.63,18.0,3.0,2.0,31.5,5.05,0.89,8.37
238.21,17.0,3.0,1.0,36.77,4.76,0.89,9.75
236.08,17.0,4.0,1.0,61.33,4.8,1.2,16.41
235.37,17.0,3.0,1.0,61.5,4.82,0.9,16.5
235.52,17.0,4.0,1.0,59.8,4.81,1.2,16.04
235.13,17.0,1.0,2.0,58.77,4.82,0.3,15.79
235.18,17.0,0.0,1.0,59.63,4.82,0.0,16.01
234.79,17.0,0.0,1.0,59.97,4.83,0.0,16.13
234.17,17.0,0.0,1.0,60.97,4.84,0.0,16.44
233.48,17.0,1.0,1.0,59.93,4.85,0.3,16.21
234.01,16.0,0.0,1.0,61.83,4.56,0.0,16.69
235.52,17.0,0.0,2.0,61.03,4.81,0.0,16.37
236.55,17.0,0.0,1.0,62.27,4.79,0.0,16.62
236.84,18.0,0.0,1.0,61.53,5.07,0.0,16.41
237.2,16.0,0.0,1.0,62.03,4.5,0.0,16.52
238.0,0.0,1.0,1.0,61.73,0.0,0.3,16.38
237.3,0.0,0.0,1.0,62.67,0.0,0.0,16.68
237.27,0.0,0.0,1.0,62.2,0.0,0.0,16.56
238.2,0.0,0.0,2.0,61.9,0.0,0.0,16.41
238.4,0.0,0.0,1.0,63.07,0.0,0.0,16.71
237.98,0.0,1.0,1.0,63.77,0.0,0.3,16.92
238.49,0.0,0.0,1.0,64.63,0.0,0.0,17.12
238.67,0.0,0.0,1.0,64.8,0.0,0.0,17.15
238.66,0.0,0.0,1.0,64.03,0.0,0.0,16.95
237.94,0.0,0.0,3.0,66.3,0.0,0.0,17.6
235.24,0.0,0.0,37.0,68.23,0.0,0.0,18.32
235.14,0.0,1.0,37.0,66.07,0.0,0.3,17.75
235.18,0.0,0.0,37.0,65.93,0.0,0.0,17.71
235.04,0.0,0.0,37.0,65.83,0.0,0.0,17.69
234.93,0.0,0.0,37.0,65.4,0.0,0.0,17.58
236.17,0.0,0.0,38.0,65.6,0.0,0.0,17.54
236.1,0.0,0.0,37.0,66.23,0.0,0.0,17.72
236.02,0.0,1.0,37.0,64.33,0.0,0.3,17.22
236.96,0.0,0.0,38.0,62.53,0.0,0.0,16.67
236.67,0.0,0.0,37.0,53.27,0.0,0.0,14.21
237.17,0.0,0.0,38.0,53.1,0.0,0.0,14.14
237.81,0.0,0.0,37.0,52.17,0.0,0.0,13.85
238.14,0.0,0.0,38.0,50.6,0.0,0.0,13.42
238.79,0.0,1.0,28.0,48.73,0.0,0.3,12.89
241.19,0.0,0.0,0.0,49.97,0.0,0.0,13.08
241.09,0.0,0.0,0.0,50.23,0.0,0.0,13.16
241.47,0.0,0.0,0.0,50.47,0.0,0.0,13.2
241.21,0.0,0.0,0.0,50.67,0.0,0.0,13.27
240.69,0.0,0.0,0.0,48.1,0.0,0.0,12.62
240.86,0.0,0.0,0.0,47.6,0.0,0.0,12.48
240.78,0.0,1.0,0.0,46.6,0.0,0.29,12.22
240.8,0.0,0.0,0.0,47.33,0.0,0.0,12.41
240.03,0.0,0.0,0.0,47.37,0.0,0.0,12.46
240.74,0.0,0.0,0.0,47.3,0.0,0.0,12.41
241.08,0.0,0.0,0.0,47.73,0.0,0.0,12.51
241.12,0.0,0.0,0.0,47.4,0.0,0.0,12.42
240.84,0.0,1.0,0.0,46.67,0.0,0.29,12.24
240.47,0.0,0.0,0.0,47.8,0.0,0.0,12.55
240.49,0.0,0.0,0.0,48.43,0.0,0.0,12.72
240.39,0.0,0.0,0.0,50.93,0.0,0.0,13.38
241.01,0.0,0.0,0.0,51.27,0.0,0.0,13.43
241.36,0.0,0.0,0.0,51.0,0.0,0.0,13.35
242.0,0.0,1.0,0.0,50.47,0.0,0.29,13.17
242.21,0.0,0.0,0.0,49.97,0.0,0.0,13.03
242.85,0.0,2.0,0.0,49.37,0.0,0.58,12.84
242.59,0.0,1.0,0.0,49.9,0.0,0.29,12.99
241.86,0.0,2.0,0.0,47.23,0.0,0.58,12.33
241.58,0.0,1.0,0.0,41.87,0.0,0.29,10.95
241.22,0.0,2.0,0.0,41.03,0.0,0.59,10.74
241.53,0.0,2.0,0.0,41.43,0.0,0.58,10.83
241.47,0.0,5.0,0.0,41.47,0.0,1.46,10.85
240.66,0.0,5.0,0.0,40.8,0.0,1.47,10.71
240.73,0.0,5.0,0.0,39.8,0.0,1.47,10.44
240.13,0.0,5.0,0.0,38.43,0.0,1.47,10.11
240.46,0.0,5.0,0.0,39.7,0.0,1.47,10.43
240.92,0.0,5.0,0.0,39.83,0.0,1.46,10.44
241.05,0.0,5.0,0.0,39.97,0.0,1.46,10.47
242.02,0.0,5.0,0.0,39.73,0.0,1.46,10.37
242.54,0.0,1.0,0.0,40.73,0.0,0.29,10.61
242.67,0.0,2.0,0.0,40.07,0.0,0.58,10.43
243.4,0.0,1.0,0.0,40.93,0.0,0.29,10.62
243.42,0.0,2.0,0.0,40.2,0.0,0.58,10.43
243.05,0.0,1.0,0.0,40.73,0.0,0.29,10.58
243.53,0.0,2.0,0.0,40.2,0.0,0.58,10.43
243.64,0.0,1.0,0.0,40.57,0.0,0.29,10.52
